"sitename","date","TA_F","TA_F_DAY","TA_F_NIGHT","SW_IN_F","LW_IN_F","VPD_F","PA_F","P_F","WS_F","GPP_NT_VUT_REF","wscal","fpar","classid","koeppen_code","igbp_land_use","plant_functional_type"
"CN-Qia",2005-09-10,24.813,25.951,23.576,194.381,389.981,8.317,99.794,0,1.085,7.62831,0.703913807868958,0.769665852533319,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-11,25.356,26.35,24.275,173.465,393.856,8.951,99.642,0,1.457,7.76971,0.69068169593811,0.771670211346499,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-12,25.801,27.099,24.39,235.257,393.81,9.252,99.927,0,1.163,8.97447,0.67726993560791,0.773619791382907,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-13,26.754,28.158,25.228,194.393,408.275,9.05,100.223,0,1.11,10.0376,0.663613140583038,0.775512578609941,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-14,26.834,28.907,24.58,225.682,411.558,8.949,100.254,5,1.113,8.046054,0.666253268718719,0.777346558995482,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-15,26.429,28.337,24.356,183.223,410.381,7.535,100.029,0,1.208,6.9418,0.652564167976379,0.7790795247383,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-16,28.12,30.442,25.596,236.728,411.377,11.735,99.785,0,1.151,7.07564,0.638411998748779,0.780667475054236,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-17,29.108,31.344,26.677,233.34,414.454,14.2,99.915,0,1.283,5.94973,0.624104201793671,0.782105706436617,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-18,29.157,30.715,27.463,238.36,414.506,15.069,100.304,0,1.405,7.74966,0.610010921955109,0.78338951537887,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-19,29.282,31.111,27.293,241.591,411.196,16.357,100.296,0,1.449,6.93608,0.595994114875793,0.78451419837411,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-20,28.814,31.034,26.401,254.185,404.933,14.702,99.862,0,1.154,5.80239,0.58215856552124,0.785475051915774,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-21,29.057,30.902,27.051,231.753,408.269,14.739,99.656,0,1.185,5.45994,0.568531274795532,0.786267372497192,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-22,22.708,22.439,23,22.918,414.96,4.869,100.019,0.2,2.268,1.50553,0.557081401348114,0.786886456611691,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-23,21.151,21.266,21.026,28.359,417.346,3.051,100.056,0.5,1.912,1.59354,0.546951234340668,0.787327600752596,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-24,22.743,23.044,22.415,55.924,423.383,4.443,99.958,0,1.312,2.94924,0.534947395324707,0.78758610141325,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-25,24.612,25.383,23.774,132.572,412.154,6.856,99.898,0.1,1.181,5.83625,0.523099303245544,0.787657255086936,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-26,24.758,25.67,23.767,163.865,412.692,5.863,100.077,2.2,1.31,6.63964,0.518326044082642,0.787536358267011,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-27,24.91,26.329,23.368,162.685,414.998,5.601,100.321,4.8,1.035,6.40759,0.522149562835693,0.787218707446801,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-28,25.944,27.455,24.3,202.906,404.992,8.087,100.196,0,0.9,7.38108,0.510035336017609,0.786699599119634,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-29,27.452,29.4,25.335,220.413,406.492,10.906,99.958,0,1.15,7.03282,0.497954308986664,0.785974329778767,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-09-30,28.407,30.483,26.151,202.644,410.592,12.503,99.95,0,1.103,6.13275,0.48602420091629,0.785038195917649,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-01,28.81,30.532,26.939,221.083,412.037,13.415,99.912,0,1.251,6.44815,0.474338799715042,0.783717992394324,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-02,26.714,27.415,25.953,116.121,419.34,8.653,99.837,0,2.69,5.31454,0.4631567299366,0.78187533453586,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-03,19.754,19.538,19.989,15.461,411.856,2.425,99.802,44.5,4.447,4.0116846,0.599484741687775,0.779557749539046,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-04,16.96,17.041,16.88,29.622,397.84,1.077,100.39,3.3,2.62,3.11295,0.599903643131256,0.77681276460067,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-05,17.556,17.768,17.345,45.92,394.552,2.084,100.492,0.6,1.135,2.85881,0.591233372688293,0.773687906917247,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-06,19.594,20.008,19.18,78.833,395.948,3.723,100.377,0,0.493,3.97987,0.580002963542938,0.770230703686085,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-07,20.58,21.3,19.86,74.373,402.375,3.781,100.523,0,0.986,2.99347,0.568468749523163,0.766488682103729,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-08,20.058,21.181,18.935,189.978,337.9,8.627,100.765,0.1,2.225,7.16095,0.557377994060516,0.762509369366967,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-09,18.757,19.99,17.524,210.198,321.269,8.041,100.769,0,1.631,6.49347,0.546297430992126,0.758340292672587,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-10,19.033,20.19,17.876,212.834,323.629,7.698,100.604,0,1.292,7.30641,0.535305678844452,0.754028979217376,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-11,21.199,22.705,19.692,196.508,362.852,7.826,100.452,0,1.047,7.14823,0.524093985557556,0.749622956197755,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-12,22.576,24.042,21.109,196.636,360.196,7.688,100.225,0,1.127,7.55694,0.512912154197693,0.745169750811246,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-13,23.027,24.509,21.544,196.039,359.54,8.896,100.233,0,1.304,7.64012,0.501892149448395,0.740716890254274,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-14,20.724,21.03,20.418,58.61,383.29,5.973,100.471,0,1.182,3.8181,0.491482853889465,0.736311901723628,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-15,16.516,16.107,16.926,12.887,391.429,2.43,100.66,0.1,2.556,2.47538,0.482272535562515,0.732002312416096,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-16,17.009,17.593,16.425,69.299,386.527,3.868,100.59,0,0.963,5.10705,0.472669333219528,0.727835649528465,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-17,19.954,20.89,19.017,106.619,388.76,6.042,100.667,0,0.911,5.55198,0.46286141872406,0.723859440257202,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-18,20.09,20.877,19.303,102.027,383.906,6.201,100.808,0,1.309,4.37632,0.453260183334351,0.72012121179976,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-19,20.316,21.767,18.865,172.681,341.615,8.118,100.773,0,1.315,7.10008,0.443781912326813,0.716668491352587,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-20,20.506,21.836,19.176,187.161,336.519,9.217,100.7,0,1.424,5.8564,0.434507846832275,0.713548806112471,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-21,19.063,20.227,17.899,154.583,357.075,7.513,100.875,0,2.05,5.56147,0.425580948591232,0.710598381080721,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-22,15.181,15.276,15.085,20.661,377.998,3.668,101.194,0,2.529,1.57525,0.417340666055679,0.707616984009789,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-23,14.564,15.588,13.541,152.163,329.087,5.913,101.094,0,1.538,6.32902,0.409235090017319,0.704597456224051,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-24,14.448,16.24,12.656,177.719,306.027,6.116,100.904,0,1.207,6.04485,0.401233226060867,0.70153263904714,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-25,14.4,15.074,13.726,40.407,357.006,3.634,100.765,0.1,0.702,2.7562,0.393848598003387,0.698415373802934,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-26,16.193,17.223,15.162,164.787,331.677,5.544,100.681,0.1,0.983,5.21337,0.386423528194427,0.695238501815313,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-27,19.949,21.94,17.958,168.565,368.508,8.144,100.431,0,1.472,5.38284,0.378482669591904,0.691994864408157,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-28,16.582,17.12,16.086,26.464,377.058,2.967,100.731,0.5,2.002,1.34272,0.372723191976547,0.688677302905066,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-29,14.05,14.7,13.452,32.51,361.831,2.201,100.831,4.4,1.807,2.93789,0.380159229040146,0.685381002630424,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-30,14.396,15.523,13.359,119.877,314.706,4.989,100.992,0,1.255,4.392644,0.373004913330078,0.682189394995574,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-10-31,14.241,16.102,12.53,189.364,279.54,7.198,100.954,0,1.145,4.484568,0.365950882434845,0.679077690456073,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-01,15.597,17.838,13.535,190.312,307.794,7.729,100.61,0,1.154,4.81304,0.358898222446442,0.676021099467474,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-02,16.54,17.036,16.084,60.207,393.525,3.018,100.502,5.9,0.809,3.39714,0.371491879224777,0.672994832485335,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-03,19.44,20.86,18.134,132.042,384.39,3.835,100.421,0,1.092,4.88068,0.364234983921051,0.669974099964959,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-04,22.668,24.403,21.071,144.919,385.915,6.649,100.106,0,0.838,4.24884,0.35688716173172,0.666934112362402,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-05,26.045,28.39,23.888,162.847,384.804,13.972,99.792,0,1.957,2.65944,0.349464923143387,0.663850080132968,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-06,21.226,21.829,20.672,62.159,401.558,4.443,100.108,0,1.814,2.79899,0.342608720064163,0.660697213732213,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-07,21.033,22.109,20.123,112.673,384.794,6.035,100.235,0,0.901,5.25079,0.335882246494293,0.657450723615693,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-08,21.098,21.882,20.434,74.242,403.521,3.731,100.298,17.4,0.769,3.69686,0.386613100767136,0.654085820238678,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-09,21.826,23.622,20.306,99.351,400.119,4.384,100.067,0,1.247,4.16806,0.379296243190765,0.650577714057279,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-10,20.762,22.075,19.651,108.777,396.098,3.708,99.902,0,1.397,4.82258,0.372261255979538,0.646759777159732,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-11,18.967,19.043,18.902,19.826,408.229,1.261,100.071,28.5,0.856,1.56134,0.459516078233719,0.642532163773258,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-12,18.83,19.207,18.512,44.112,404.006,2.021,100.265,0.2,0.931,2.31724,0.45356085896492,0.637970257561482,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-13,18.797,18.935,18.679,17.115,405.246,1.1,100.302,15.9,1.11,1.24607,0.499443262815475,0.633149442188029,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-14,16.018,16.423,15.675,10.363,394.238,0.772,100.473,5.6,2.849,1.3607836,0.511908411979675,0.628145101316104,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-15,10.683,10.596,10.757,20.71,361.5,1.01,100.89,0.6,2.734,1.46554,0.508949041366577,0.623032618610169,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-16,10.139,10.103,10.17,19.011,355.442,1.418,101.058,0.1,1.771,1.34785,0.504486501216888,0.61788737773344,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-17,9.999,9.835,10.137,16.365,357.252,1.078,101.19,1.8,2.101,1.26966,0.505723655223846,0.612784762349543,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-18,9.31,9.42,9.217,14.84,359.185,0.505,101.448,1.9,2.496,0.685209,0.507410883903503,0.607800156122103,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-19,9.934,10.304,9.621,33.115,352.723,1.475,101.515,0,2.183,1.91167,0.502751767635345,0.603008942714746,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-20,10.116,10.263,9.992,22.025,350.502,1.726,101.508,0,1.772,1.43576,0.498147487640381,0.598486505790735,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-21,11.465,12.43,10.648,74.503,327.529,3.294,101.498,0,1.61,3.50376,0.493249475955963,0.594308229014452,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-22,11.111,11.833,10.5,133.997,299.942,3.628,101.337,0,1.359,4.33016,0.488488465547562,0.590549496049134,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-23,12.305,13.33,11.439,114.254,307.754,4.573,101.2,0,1.375,4.12357,0.483536630868912,0.587285690558406,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-24,12.648,13.826,11.651,137.575,302.446,5.057,101.04,0,1.067,4.99288,0.478546917438507,0.584592196205896,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-25,12.332,13.696,11.178,129.593,293.654,5.092,100.823,0,1.021,4.73124,0.473612159490585,0.582544396655085,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-26,13.451,15.466,11.745,143.136,290.963,5.504,100.656,0,1.342,4.16686,0.468440353870392,0.580871960756468,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-27,14.599,15.868,13.526,141.229,300.358,5.023,100.485,0,1.17,4.12287,0.463237017393112,0.57927325889331,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-28,14.46,15.446,13.625,70.711,341.829,3.92,100.702,0,1.595,2.33245,0.458122938871384,0.577776727029213,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-29,12.1,12.966,11.367,132.777,310.598,6.755,100.885,0,1.948,4.96352,0.453404814004898,0.576410801127778,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-11-30,11.95,12.999,11.062,126.606,317.756,5.946,100.396,0,1.141,4.49861,0.44869989156723,0.575203917152606,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-01,12.316,13.454,11.353,63.112,355.506,3.514,100.502,1.7,1.685,2.92738,0.449560403823852,0.574184511067224,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-02,9.353,9.305,9.393,14.071,356.421,0.87,100.919,1.5,1.747,0.426107,0.450428515672684,0.573381018835403,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-03,9.158,9.385,8.967,6.357,357.517,0.567,100.917,2.6,1.948,-0.0477051,0.454950511455536,0.572821876420653,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-04,8.193,8.766,7.707,119.028,307.369,4.199,101.36,0,2.847,4.402,0.451039791107178,0.572535519786574,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-05,3.936,3.743,4.099,42.643,313.423,4.848,101.829,0,2.873,2.45509,0.447863131761551,0.572550384896769,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-06,2.946,3.621,2.374,156.366,245.01,4.21,101.777,0,1.753,2.8141,0.444730311632156,0.572894907714839,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-07,3.995,5.02,3.128,162.492,227.104,4.32,101.621,0,1.276,2.72482,0.441435277462006,0.573597524204459,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-08,5.845,7.585,4.492,141.765,266.281,4.266,101.273,0,1.236,2.90122,0.437814682722092,0.574640052310948,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-09,5.514,5.944,5.179,33.263,324.381,1.188,100.981,2,0.755,1.88742,0.441026628017426,0.575982318891877,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-10,7.312,7.754,6.968,11.939,350.465,0.422,100.954,6.2,1.359,0.892823,0.457843154668808,0.577619773278991,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-11,6.478,6.659,6.337,13.686,338.844,0.939,101.552,0.3,1.909,1.0976,0.455397188663483,0.579547864804034,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-12,5.121,6.33,4.181,88.661,287.254,2.223,101.769,0,2.199,2.61085,0.452021956443787,0.581762042798751,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-13,3.898,4.71,3.267,120.671,279.183,2.507,101.706,0.1,1.229,2.4452,0.449201911687851,0.584257756595105,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-14,5.036,6.131,4.185,132.551,241.223,3.938,101.906,0,1.807,3.19584,0.445874184370041,0.587030455524425,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-15,4.084,5.732,2.803,152.158,224.438,4.828,101.917,0,1.347,2.60128,0.442605942487717,0.590075588918651,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-16,5.646,7.18,4.453,153.061,260.985,5.17,101.673,0,1.155,2.7515,0.439149051904678,0.593388606109529,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-17,7.318,9.124,5.913,141.179,255.59,6.525,101.95,0,2.247,3.12417,0.435430765151978,0.596964956428802,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-18,3.362,4.637,2.37,150.04,216.115,4.362,101.69,0,1.499,2.24669,0.432311087846756,0.600800089208544,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-19,3.674,5.506,2.249,148.641,229.125,3.907,101.3,0,1.12,2.08044,0.429074078798294,0.604889453779862,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-20,5.648,6.633,4.882,114.625,261.969,4.369,101.396,0,1.171,1.93385,0.425680845975876,0.542978323497544,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-21,6.418,7.868,5.29,127.155,247.323,6.041,102.077,0,2.522,2.86016,0.422111302614212,0.537011713564181,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-22,3.343,5.264,1.849,161.008,216.856,5.131,101.665,0,1.157,1.71833,0.418881356716156,0.531308464547998,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-23,5.236,6.613,4.165,105.492,278.521,5.159,100.942,0,1.127,2.11202,0.415456086397171,0.525958191055555,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-24,8.504,9.422,7.79,42.353,340.783,5.178,100.915,0,1.02,1.61677,0.411624699831009,0.52057906832136,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-25,9.492,10.558,8.663,69.481,329.117,5.212,100.929,0,0.966,2.17638,0.407610327005386,0.514764765625992,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-26,9.007,9.709,8.462,36.132,344.338,3.214,101.121,0,0.878,1.4576,0.40369039773941,0.508568138645638,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-27,6.935,6.733,7.092,16.915,346.917,0.683,101.327,7.5,1.057,0.23751,0.424861431121826,0.502042043056644,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-28,7.705,7.833,7.606,22.075,347.381,0.792,101.204,5.8,0.833,1.1880434,0.440249800682068,0.495239334535351,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-29,8.636,8.794,8.503,36.603,347.656,1.756,101.267,0,0.908,0.925559,0.436367005109787,0.488212868758105,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-30,9.057,9.083,9.034,22.133,357.669,0.73,101.017,0.3,0.672,1.054635,0.433392405509949,0.481015501400644,"ENF","Cfa","Woody Savannas","Shrub"
"CN-Qia",2005-12-31,10.234,10.482,10.024,17.004,359.152,0.722,101.145,0.5,0.68,1.48335,0.430826246738434,0.473700088140513,"ENF","Cfa","Woody Savannas","Shrub"
"IT-Lav",2003-01-01,3.511,4.875,2.692,81.119,228.291,3.853,85.603,0.508,1.217,1.8098,1,0.505196919634844,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-02,2.862,3.257,2.624,46.846,271.127,2.033,85.125,0.458,1.796,2.02864,1,0.510940332419873,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-03,4.698,6.868,3.395,74.752,220.969,4.57,84.752,0.011,1.523,1.37725,0.999844431877136,0.516547727677953,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-04,2.427,4.118,1.413,82.082,227.119,2.93,84.601,0.51,0.949,1.97328,1,0.521807640510845,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-05,-3.769,-4.464,-3.353,20.383,282.707,0.382,84.418,11.129,1.846,0.0245208,1,0.526508606019658,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-06,-5.214,-4.793,-5.466,11.861,275.569,0.454,84.956,2.961,0.739,0.162568,1,0.530835577381736,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-07,-7.046,-7.029,-7.056,30.454,254.524,0.685,84.606,2.857,2.454,-0.00820976,1,0.535059998346083,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-08,-7.67,-7.094,-8.016,32.893,268.681,0.698,85.187,0.285,1.377,0.135999,1,0.539100139871399,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-09,-4.774,-4.059,-5.203,37.991,274.113,1.003,84.853,0.959,1.529,0.0556618,1,0.597284933604106,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-10,-4.738,-3.506,-5.477,77.559,230.271,0.983,85.294,0.083,1.095,0.362683,1,0.606096486636723,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-11,-5.54,-4.094,-6.408,80.434,199.564,1.305,86.098,0,1.174,0.642898,0.99974513053894,0.614448878500306,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-12,-5.39,-3.491,-6.529,96.435,164.988,2.54,86.551,0,1.403,0.981279,0.999435663223267,0.622333522420783,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-13,-2.364,-1.665,-2.783,78.204,204.588,3.587,86.772,0,1.794,0.488147,0.999029755592346,0.629741831623333,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-14,3.834,5.475,2.759,98.336,237.433,3.654,87.151,0,1.47,1.12944,0.998290717601776,0.636665219333133,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-15,2.773,4.921,1.365,93.594,218.475,3.212,87.174,0,1.119,0.883985,0.997540593147278,0.643095098775361,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-16,-0.257,0.659,-0.857,90.805,238.84,1.472,86.857,0,1.136,1.14029,0.99694836139679,0.649022883175667,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-17,0.241,1.425,-0.535,94.845,212.515,2.13,86.889,0,0.876,1.08148,0.996293425559998,0.654439985758244,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-18,-0.442,0.635,-1.147,90.849,222.864,2.464,86.256,0,1.001,0.964147,0.995645403862,0.659375801630385,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-19,-0.719,0.521,-1.532,99.717,202.387,2.702,85.923,0,1.012,1.11297,0.994975924491882,0.663886343472566,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-20,0.172,1.56,-0.737,92.658,238.21,3.132,85.733,0,0.972,1.26025,0.99423086643219,0.668002950870513,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-21,-0.949,-0.803,-1.044,10.716,310.078,0.246,84.951,10.026,1.055,0.10376,1,0.671756963410246,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Lav",2003-01-22,-0.157,0.789,-0.777,70.893,287.262,0.218,84.583,3.682,0.856,0.528851,1,0.67517972067687,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
