sitename,TA_F,TA_F_DAY,TA_F_NIGHT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,GPP_NT_VUT_REF,wscal,fpar
AU-ASM,12.868,15.261,10.666,224.75,279.22900000000004,9.73,95.037,0,2.612,0.31895100000000004,0.08037600666284561,0.20790393950615543
AU-ASM,10.029,13.217,7.095,235.958,259.625,8.158999999999999,95.319,0,3.127,0.279649,0.08019647747278212,0.20534633758529192
AU-ASM,10.041,13.187,7.148,233.958,264.063,7.75,95.426,0,2.869,0.203035,0.0799810066819191,0.2029633888928372
AU-ASM,9.89,13.25,6.797999999999999,235.313,263.625,7.6,95.407,0,2.8480000000000003,0.212933,0.07973083853721619,0.20086227253327896
AU-ASM,10.845,14.113,7.837999999999999,237.542,266.146,8.169,95.424,0,3.034,0.133487,0.07946763187646866,0.1991501676113221
AU-ASM,9.904,12.919,7.13,241.792,257.35400000000004,8.051,95.353,0,2.804,0.19032,0.07912798970937729,0.1979342532316712
AU-ASM,10.331,14.092,6.871,242.604,257.91700000000003,9.958,95.179,0,2.135,0.312777,0.07879199087619781,0.1969523954298074
AU-ASM,12.384,16.544,8.557,243.896,265.25,12.88,95.02,0,1.992,0.239656,0.07849399000406265,0.19588704258690048
AU-ASM,14.961,19.854,10.46,244.021,277.625,16.491,94.892,0,1.949,0.337656,0.07822678238153458,0.19476224732609232
AU-ASM,16.547,20.736,12.693,241.604,284.5420000000001,17.923,94.832,0,1.904,0.29433200000000004,0.07794639468193054,0.19360206227080912
AU-ASM,17.015,21.643,12.755999999999998,243.125,288.333,18.185,94.955,0,1.95,0.271133,0.07765264809131622,0.19243054004419669
AU-ASM,15.946,19.568,12.613,242.813,289.146,14.614,95.224,0,2.655,0.228871,0.07732183486223221,0.19127173326949248
AU-ASM,16.019000000000002,19.988,12.368,243.833,289.458,15.329,95.15,0,1.978,0.333886,0.07698040455579758,0.1901496945699337
AU-ASM,17.424,21.72,13.472,245.313,294.208,17.793,95.076,0,1.962,0.312172,0.07663969695568085,0.1890884765687577
AU-ASM,17.875999999999994,22.328000000000007,13.78,247.792,296.188,17.874000000000006,95.207,0,2.589,0.251981,0.07628980278968811,0.188112131889202
AU-ASM,14.262,17.123,11.63,246.125,281.6670000000001,11.433,95.541,0,3.011,0.131709,0.07587139308452606,0.18724471315443672
AU-ASM,10.949000000000002,14.066,8.082,255.75,258.813,9.82,95.585,0,2.908,0.2348260000000001,0.07538045942783356,0.18651027298784537
AU-ASM,10.719,13.913,7.7810000000000015,258.813,258.333,9.753,95.397,0,2.717,0.265639,0.07488425076007843,0.18593286401258816
AU-ASM,12.08,16.04,8.437999999999999,255.271,270.16700000000003,11.562,95.206,0,2.249,0.295809,0.07443760335445404,0.18559590210507
AU-ASM,15.434,19.831,11.389,257.313,280.625,16.057000000000002,94.871,0,1.97,0.370831,0.07404924929141997,0.1855332312694881
AU-ASM,17.612000000000005,22.311,13.288,254.125,292.7920000000001,19.207,94.898,0,1.77,0.318742,0.07367759197950363,0.1856945463207691
AU-ASM,18.868,23.301,14.79,252.104,299.563,20.477,94.733,0,1.939,0.332416,0.07330754399299623,0.18602954207383893
AU-ASM,17.572,21.175,14.257,252.167,298.938,16.104,94.864,0,2.528,0.357772,0.07292673736810684,0.18648791334366607
AU-ASM,14.791,17.643,12.168,234,291.583,12.193,95.028,0,2.73,0.27679000000000004,0.07250527292490005,0.1870193549450968
AU-ASM,14.164,17.06,11.499,258.75,284.563,11.991,95.099,0,2.356,0.388399,0.07207823544740677,0.18757356169309108
AU-ASM,15.821,20.001,11.974,261.35400000000004,291.521,15.383,94.454,0,1.931,0.390983,0.07169867306947708,0.1881002284025753
AU-ASM,20.562,24.44,16.994,260.583,308.75,21.625,93.69,0,2.2880000000000003,0.390189,0.07134663313627243,0.18854904988847573
AU-ASM,22.469,26.541,18.722,245.229,321.958,24.086,93.525,0,2.8080000000000003,0.387173,0.07099451869726181,0.1888697209657186
AU-ASM,21.633000000000006,24.34800000000001,18.919,250.313,323.458,20.928,94.38,0,2.278,0.34707,0.07065439969301224,0.18901193644923023
AU-ASM,18.326,20.638,16.014,256.958,306.2290000000001,17.357,95.021,0,2.782,0.288016,0.07030485570430756,0.18892539115391868
AU-ASM,18.815,21.681,15.948,237.667,317.583,18.814,94.919,0,2.0380000000000003,0.330371,0.06997235864400864,0.1888419918250679
AU-ASM,18.76,21.208,16.312,257.41700000000003,310.063,17.595,95.008,0,2.653,0.278115,0.06964593380689621,0.18897655886613696
AU-ASM,18.491,21.258000000000006,15.725,271.271,301.3540000000001,17.81,94.922,0,2.091,0.347702,0.06933032721281053,0.1892531575793268
AU-ASM,19.514,22.663,16.365,273.41700000000003,301.708,20.502,94.657,0,1.992,0.395401,0.0690343827009201,0.18959585326683823
AU-ASM,23.219,26.744,19.695,263.188,323.4170000000001,26.369,94.339,0,1.74,0.419703,0.06874840706586838,0.1899287112308725
AU-ASM,20.587,23.058000000000003,18.116,257.771,315.958,19.876,94.714,0,2.98,0.293903,0.06847809255123137,0.19017579677363025
AU-ASM,16.719,18.56900000000001,14.87,267.146,298.2920000000001,13.685,95.037,0,3.235,0.26331,0.06817993521690369,0.1902611751973109
AU-ASM,16.323,19.281,13.365,275.41700000000003,290.375,16.156,95.03,0,2.569,0.323846,0.06790658831596375,0.19010891180409584
AU-ASM,17.313,21,13.625,280.41700000000003,292.958,18.163,94.942,0,2.317,0.413708,0.06766483187675476,0.18976164691488312
AU-ASM,18.688,22.628,14.749,283.3540000000001,298.438,20.079,94.787,0,2.211,0.377865,0.06744420528411865,0.18932392832273712
AU-ASM,21.314,25.065,17.563,276.47900000000004,312.2920000000001,23.81,94.34,0,2.16,0.330218,0.06723600625991821,0.18881268253813047
AU-ASM,23.766,27.159,20.373,267.271,332.521,25.565,94.05,0,2.574,0.368698,0.0670267716050148,0.18824483607153616
AU-ASM,23.322,26.365,20.279,274.438,321.063,25.617,94.45,0,2.439,0.403658,0.06682617217302322,0.1876373154334268
AU-ASM,18.822,21.633000000000006,16.01,296.438,293,18.258,95.018,0,3.65,0.405306,0.0666208267211914,0.1870070471342221
AU-ASM,15.342,17.734,12.95,306.8540000000001,272.688,14.254,95.317,0,3.3710000000000004,0.222542,0.0663689449429512,0.18637095768450115
AU-ASM,14.911,18.103,11.719,252.688,285.521,14.267,95.2,0,2.979,0.149699,0.06612616777420044,0.1857459735946848
AU-ASM,17.422,21.316,13.529000000000002,307.4790000000001,283.208,18.754,95.051,0,2.518,0.320899,0.06592437624931335,0.1851490213752458
AU-ASM,19.577,23.924,15.229,306.1040000000001,295.8540000000001,21.679,94.979,0,2.361,0.32308000000000003,0.06573370099067688,0.18459702753665697
AU-ASM,22.059,26.48,17.637999999999995,304.7290000000001,308.396,25.943,94.855,0,2.0780000000000003,0.33346,0.06553637236356735,0.18410691858939107
AU-ASM,20.905,24.148000000000003,17.663,296.438,310.5420000000001,20.855,94.896,0,3.4330000000000003,0.322175,0.06533745676279068,0.1836956210439208
AU-ASM,17.250999999999998,19.844,14.658,297.458,295.333,15.95,95.018,0,2.902,0.232485,0.06510412693023683,0.18331918024910132
AU-ASM,16.434,20.179,12.689,310.896,286.625,16.633,95.031,0,2.451,0.364169,0.06486929953098297,0.1829233605850546
AU-ASM,19.168,22.804,15.532,298.083,305.896,20.373,94.945,0,2.268,0.28134000000000003,0.06464851647615433,0.1825096671089801
AU-ASM,21.44,24.79,18.091,298.688,315.938,22.991,94.379,0,2.052,0.30445500000000003,0.06442370265722275,0.1820796048781081
AU-ASM,24.409,27.951,20.867,292.0420000000001,331.458,28.384,93.838,0,2.5,0.262061,0.06417800486087799,0.18163467894966875
AU-ASM,27.863000000000003,31.512,24.213,256.271,368.354,34.3,93.775,0,1.892,0.212168,0.06388518214225769,0.18117639438089228
AU-ASM,28.909,32.376999999999995,25.44,290.208,357.458,36.559,94.051,0,2.09,0.225946,0.06357160210609436,0.1807062562290088
AU-ASM,29.242,32.257,26.227,279.72900000000004,360.708,37.271,94.38,0,2.249,0.22949,0.06325181573629379,0.18022576955120828
AU-ASM,27.955,31.153,24.756,253.479,363.417,34.046,94.245,0,2.096,0.193081,0.06293871998786926,0.1797364394048008
AU-ASM,25.933000000000003,28.642,22.988000000000003,267.146,354.333,28.06900000000001,94.414,0,3.289,0.260968,0.06264185905456543,0.17923977084697704
AU-ASM,22.587,24.314,20.71,258.41700000000003,338.1040000000001,23.001,94.594,0,2.617,0.264937,0.06234825029969216,0.17873726893496722
AU-ASM,25.18,27.565,22.587,282.1670000000001,352.958,28.907,94.484,0,2.225,0.35702,0.06203241646289825,0.17823043872600147
AU-ASM,23.883000000000006,25.783,21.638,83.43799999999997,376.146,24.536,94.439,0.4,1.85,0.141226,0.06357394903898239,0.17772103575898832
AU-ASM,29.212,31.816,26.134,260.271,381.792,33.18,93.705,0,2.377,0.7061419600000001,0.06308905780315399,0.17720812720114998
AU-ASM,27.764,30.758000000000006,24.225,258.771,387.271,27.232,93.776,1.8,2.79,1.9772552,0.07099899649620056,0.17668918555214358
AU-ASM,18.876,19.807,17.775,149.563,359.521,7.751,94.85,1.8,2.338,0.134287,0.07847817987203598,0.1761616833117561
AU-ASM,17.48,20.383,14.049,330.5630000000001,299.896,14.229,95.191,0,2.656,0.340069,0.07715535163879395,0.17562309297964537
AU-ASM,18.327,21.025,15.139,320.8540000000001,300.7290000000001,17.832,95.366,0,3.0380000000000003,0.335802,0.07585369795560838,0.17507088705551194
AU-ASM,19.144,20.966,16.99,336.6880000000001,294.2920000000001,19.236,95.29,0,3.415,0.27154,0.07455683499574661,0.17450253803905666
AU-ASM,21.236,24.54,17.33,327.792,311.5420000000001,22.959,94.845,0,2.414,0.31608200000000003,0.07327815145254135,0.17391551842998018
AU-ASM,26.129,29.326,22.351,308.208,356.9380000000001,30.288,94.434,0,2.067,0.415179,0.0719861388206482,0.1733073007279832
AU-ASM,29.008000000000006,31.07,26.571,248.083,393.667,31.913,94.457,0,2.36,0.410244,0.07069391012191772,0.1726753574327664
AU-ASM,29.425,31.756,26.671,230.063,389.333,32.17,94.367,0,1.809,0.355673,0.06941679120063783,0.1720171610439746
AU-ASM,28.392,30.595,25.788,283.5420000000001,370.5630000000001,32.399,94.567,0,2.38,0.370971,0.06818127632141112,0.1713301840614178
AU-ASM,28.727,31.307,25.678,288.3540000000001,365.75,34.782,94.177,0,1.904,0.47848434,0.0669671967625618,0.17058286754724927
AU-ASM,30.682,33.092,27.834,288.771,389.708,39.69,93.837,0,2.06,0.7757644,0.06576266884803772,0.16976308215109628
AU-ASM,26.725,27.816,25.436,214.646,376.854,29.961,94.413,0,4.243,0.34789722,0.06465036422014236,0.1688974447537901
AU-ASM,18.591,19.943,16.993,355.1880000000001,287.3540000000001,18.429,95.122,0,4.178,1.6308197999999998,0.06356843560934068,0.16801257223616195
AU-ASM,17.615,20.415,14.306,345.083,290.021,17.294,95.186,0,2.911,1.1385717999999998,0.0625283271074295,0.16713508147904324
AU-ASM,18.586,21.489,15.156,348.521,293.25,19.166,95.117,0,2.6,1.0414644000000002,0.06153524667024612,0.16629158936319716
AU-ASM,21.203000000000007,24.75,17.01,341.82,306.222,23.487,95.018,0,2.424,0.3431797400000001,0.06059180200099945,0.16550871276959728
AU-ASM,24.25,28.202,19.579,347.021,316.813,29.47,94.896,0,2.506,0.4612672000000001,0.05968017131090163,0.16481306857900285
AU-ASM,26.932,30.883000000000006,22.262,340.0630000000001,331.167,35.379,94.539,0,2.086,0.192977,0.0587928332388401,0.16418742455137034
AU-ASM,27.645,31.246,23.39,312.7290000000001,347.9790000000001,35.168,94.483,0,2.29,0.43459188,0.05795173346996307,0.16359267312344675
AU-ASM,28.484,32.125,24.18,327.333,352.271,36.51,94.463,0,2.418,0.28633632,0.05715226754546165,0.1630226181912494
AU-ASM,28.976,32.383,24.949,323.5,356.1040000000001,37.055,94.461,0,2.319,0.324972,0.05640336126089096,0.1624710636507955
AU-ASM,28.765,31.916,25.041,266.688,363.75,35.91900000000001,94.347,0,2.34,0.246963,0.05571534857153892,0.16193181339805776
AU-ASM,28.937,32.495,24.732,312.896,355.125,37.395,94.438,0,2.657,0.151097,0.05507605150341988,0.16139867132914285
AU-ASM,29.707,33.203,25.575,330.896,359.333,38.55,94.41,0,2.939,0.100115,0.05448451638221741,0.1608654413400226
AU-ASM,30.899,34.055,27.169,335.792,365.3130000000001,41.53,94.214,0,2.714,0.120895,0.05393912270665169,0.16032592732671438
AU-ASM,30.488000000000003,33.501999999999995,26.926,279.97900000000004,383.146,38.38800000000001,93.984,0,2.198,0.209944,0.05346199497580528,0.15977393318523542
AU-ASM,27.549,28.54,26.378,287.5420000000001,378.292,29.082,94.402,0,4.037,0.259352,0.05309905856847763,0.15920326281160296
AU-ASM,18.777,18.018,19.674,149.72899999999996,366.5,9.516,94.649,10.2,2.877,-0.352683,0.10029064118862152,0.1586077201018343
AU-ASM,20.021,22.273000000000003,17.125,333.2290000000001,322.063,16.492,94.686,0,2.767,-0.274978,0.09748028963804244,0.15798110895189302
AU-ASM,21.284,23.772,18.085,363.104,307.896,21.639,94.679,0,2.681,0.109525,0.09485697746276855,0.15726324147599835
AU-ASM,23.114,26.303,19.014,346.417,313.958,26.501,94.468,0,2.293,0.342675,0.09240704774856567,0.15641581272626898
AU-ASM,25.653,29.23,21.055,323.6670000000001,329.125,31.804,94.383,0,2.349,0.419732,0.09011094272136688,0.1554654510058037
AU-ASM,28.532,31.903,24.199,350.1040000000001,344.333,37.565,94.292,0,2.262,0.421446,0.08795471489429474,0.15443878461770125
AU-ASM,30.581,33.907,26.306,344.4380000000001,359.792,41.838,94.275,0,2.527,0.233331,0.08593851327896118,0.15336244186506034
AU-ASM,30.407,32.29,27.986,336.375,366.604,37.314,94.21,0,2.96,0.264329,0.0841209664940834,0.1522630510509797
AU-ASM,28.653,30.604,26.144,194.708,390.5,31.087,94.033,0,2.7910000000000004,0.324812,0.08248411118984222,0.15116724047846777
AU-ASM,30.343000000000004,32.454,27.627,246.708,405.104,34.514,93.833,0,2.023,0.555296,0.08095822483301163,0.1501016384508075
AU-ASM,27.324,27.717,26.818,113.833,415.854,21.534,93.914,1.8,2.1630000000000003,0.308189,0.08801305294036865,0.14909287327100587
AU-ASM,22.252,23.501,20.645,166.021,393.396,7.812,94.113,5.4,2.95,0.133406,0.11151096969842912,0.14816757324216168
AU-ASM,24.91,27.373,21.743,305.646,400.396,15.157,93.601,1.8,2.383,0.574446,0.11696343868970872,0.14735236666737356
AU-ASM,21.539,23.115,19.512,199.625,386.521,7.289,94.162,19.6,2.23,0.145029,0.20512686669826508,0.14667388184974034
AU-ASM,22.369,24.258000000000006,19.94,356.9380000000001,336.1040000000001,16.982,94.685,0.2,3.475,0.486055,0.19833111763000488,0.14604832961107098
AU-ASM,22.29,24.738000000000003,19.142,369,327.2290000000001,18.282,94.788,0,2.884,0.664933,0.19094444811344147,0.14538361275787226
AU-ASM,24.616,27.231,21.252,366.5,343.042,21.943,94.678,0,2.424,0.617853,0.1838923841714859,0.14469389757048587
AU-ASM,27.302,30.16,23.626,373.167,344.771,30.216,94.641,0,2.784,0.657772,0.1771416813135147,0.14399335032908808
AU-ASM,28.615,32.02,24.238000000000003,368.146,357.375,33.718,94.596,0,2.742,0.579386,0.1706971377134323,0.14329613731390894
AU-ASM,29.438,32.37,25.667,355.5,366.146,34.584,94.497,0,2.934,0.6309520000000001,0.1645827442407608,0.1426164248051787
AU-ASM,30.744,33.881,26.71,362.25,368.396,39.001,94.149,0,2.502,0.473402,0.15874722599983215,0.14196837908312734
AU-ASM,30.976,33.903,27.213,304.7290000000001,391.833,37.438,93.877,0,2.688,0.406298,0.1532176285982132,0.1413661664279851
AU-ASM,30.42,32.65,27.552,339.542,376.417,35.848,94.049,0,2.97,0.577759,0.1480109691619873,0.14082395311993975
AU-ASM,29.145,31.169,26.544,332.917,369.167,33.343,94.148,0,2.685,0.415248,0.14310899376869202,0.1403559054393127
AU-ASM,29.679,32.455,26.11,359.458,367.396,34.647,94.198,0,2.184,0.368605,0.13842615485191345,0.13997618966628625
AU-ASM,31.315,33.674,28.28,350.8130000000001,376.083,41.494,94.317,0,2.232,0.399559,0.13394838571548462,0.13969897208109056
AU-ASM,31.674,33.925,28.78,337.021,370.708,42.985,94.332,0,2.72,0.436016,0.12968704104423526,0.13953474545581274
AU-ASM,31.295,33.236999999999995,28.798,348.4790000000001,377.875,40.052,94.348,0,3.051,0.2742,0.12565180659294128,0.1394725651751882
AU-ASM,32.089,34.71,28.719,335.2290000000001,388.8130000000001,42.916,94.265,0,2.674,0.448666,0.12177221477031708,0.13949444143841902
AU-ASM,31.457,32.521,30.09,270.771,418.958,33.594,94.098,0,2.441,0.287183,0.11812850087881088,0.13958238444471702
AU-ASM,31.46,33.51,28.824,210.875,418.5,33.483000000000004,93.978,0,2.394,0.261141,0.11462768912315369,0.1397184043932685
AU-ASM,30.109,31.632,27.976,182.938,422.583,28.507,94.142,0,2.013,-0.0344989,0.1113223284482956,0.13988451148328046
AU-ASM,30.187,31.427,28.452,150.792,422.771,29.092,94.171,0.2,1.931,0.200475,0.109093077480793,0.1400627159139551
AU-ASM,32.647,34.791,29.645,320.6670000000001,423.583,38.599,94.004,0,1.855,0.305422,0.10593532770872116,0.1402350278844946
AU-ASM,32.253,34.549,29.038,301.5,429.6880000000001,34.889,93.851,0.6,2.366,0.315691,0.10570639371871948,0.1404486885232194
AU-ASM,30.384,32.548,27.355,265.22900000000004,425.458,26.817,93.801,0.4,2.146,0.383136,0.1045462042093277,0.14075512987537747
AU-ASM,28.476,29.904,26.477,198.146,417.479,20.067,94.302,0.8,2.627,0.463919,0.10531000792980194,0.14114264851559746
AU-ASM,26.591,28.421,24.029,257.47900000000004,402.792,16.172,94.576,13.4,3.213,0.0829027,0.1647266298532486,0.14159954101840752
AU-ASM,27.289,29.389,24.34800000000001,251.271,399.042,21.862,94.513,0,2.359,0.531557,0.158388152718544,0.14211410395843013
AU-ASM,26.661,28.246,24.44400000000001,156.47899999999996,398.375,25.126,94.579,0,3.059,0.450312,0.15237465500831604,0.14267463391025872
AU-ASM,26.952,29.281,23.693,339.396,361.417,29.525,94.59,0,2.857,0.427223,0.14663133025169373,0.1432694274484867
AU-ASM,28.843000000000004,31.352,25.33,357.0630000000001,367.604,35.609,94.567,0,2.542,0.556399,0.141126349568367,0.1438867811477075
AU-ASM,31.074,34.092,26.84800000000001,365.167,367.958,42.273,94.471,0,2.192,0.663342,0.13583113253116608,0.14451499158251457
AU-ASM,33.175,36.425,28.625,372.729,382.042,46.557,94.313,0,2.4,0.426582,0.13074293732643127,0.14514235532755312
AU-ASM,33.667,35.369,31.284,365.792,395.8130000000001,43.89100000000001,94.329,0,4.6110000000000015,0.258908,0.12594443559646604,0.14575716895731147
AU-ASM,31.32,32.927,29.06900000000001,353.6880000000001,386.125,39.387,94.42,0,3.2260000000000004,0.299561,0.1214522048830986,0.14634772904643534
AU-ASM,32.034,33.383,30.145,345.333,389.792,42.658,94.349,0,2.93,0.459049,0.11718513071537018,0.14690233216951826
AU-ASM,31,33.479,27.529,307.6670000000001,397.5630000000001,36.313,94.086,0,2.314,0.442099,0.11314249783754347,0.14740927490115352
AU-ASM,31.74,34.322,28.125,252.427,416.583,35.046,93.744,0,2.014,0.5632189999999999,0.1092994585633278,0.14785685381593472
AU-ASM,31.841,33.568000000000005,29.425,269.10400000000004,427.042,32.403,93.73,0,2.489,0.694315,0.1056830957531929,0.14823336548845514
AU-ASM,29.086,31.082,26.293000000000006,263.708,421.646,22.174,93.909,0,2.222,0.716854,0.10231388360261916,0.14863743047382996
AU-ASM,27.435,30.357,23.345,219.521,420.6880000000001,17.279,93.916,20.6,2.351,0.442036,0.1951455771923065,0.14916015218788953
AU-ASM,26.576,28.697,23.606,210.604,423.021,13.97,93.907,0.4,2.002,0.186917,0.18884523212909696,0.14977855149649005
AU-ASM,24.408,24.75,23.927,146.875,410.833,8.552999999999999,94.057,0,2.589,0.591321,0.18109360337257385,0.1504696492654597
AU-ASM,23.395,23.911,22.672,169.583,418.208,4.972,93.786,13.8,2.002,0.44974,0.2380715459585189,0.15121046636062654
AU-ASM,25.033,26.375,23.153,235.583,413.875,8.385,94.092,0.2,2.486,0.386248,0.2287558913230896,0.15197802364781882
AU-ASM,27.29,29.273000000000003,24.515,329.1880000000001,398.896,17.383,94.129,0,2.176,0.95995,0.2188907414674759,0.15274934199286466
AU-ASM,30.693,33.081,27.349,340.0630000000001,402.854,29.559,93.958,0,2.252,0.962058,0.20941497385501864,0.15350144226165327
AU-ASM,31.91,34.088,28.86,360.354,399.375,35.099000000000004,93.89,0,2.575,1.12571,0.2004104852676392,0.15421134531988617
AU-ASM,32.134,34.599000000000004,28.684,363.771,403.8130000000001,35.092,93.947,0,2.2880000000000003,1.14047,0.19187849760055545,0.15485607203345506
AU-ASM,32.447,34.87,29.055,370.646,394.917,38.765,94.215,0,2.641,1.0006700000000002,0.18381009995937347,0.15541264326818813
AU-ASM,30.244,32.354,27.289,322.8540000000001,371.583,37.175,94.144,0,2.53,1.00825,0.17627160251140594,0.15585807988991354
AU-ASM,29.735,33.023,25.132,340.125,348.875,38.651,94.142,0,2.809,0.922096,0.1691455841064453,0.15631823298332514
AU-ASM,29.475,32.746,24.895,320.5420000000001,350.8130000000001,38.936,94.245,0,3.27,0.790612,0.16244275867938995,0.15690793207915515
AU-ASM,31.143,33.638000000000005,27.649,352.542,371.271,40.532,94.333,0,3.755,0.6584720000000001,0.15611444413661954,0.15758766571234875
AU-ASM,31.134,33.922,27.23,380.521,361.083,41.62300000000001,94.266,0,3.261,0.554639,0.1501626819372177,0.15831792241767614
AU-ASM,31.169,33.78,27.514,338.875,366.521,42.268,94.135,0,3.28,0.562396,0.14458376169204712,0.15905919073007663
